locus_tag	ftype	length_bp	gene	EC_number	COG	product
AMPIKKCB_00353	CDS	429	rplK		COG0080	50S ribosomal protein L11
AMPIKKCB_00354	CDS	696	rplA		COG0081	50S ribosomal protein L1
AMPIKKCB_00355	CDS	507	rplJ		COG0244	50S ribosomal protein L10
AMPIKKCB_00356	CDS	372	rplL			50S ribosomal protein L7/L12
AMPIKKCB_00357	CDS	4089	rpoB	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
AMPIKKCB_00358	CDS	4173	rpoC	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
AMPIKKCB_00359	CDS	366				hypothetical protein
AMPIKKCB_00360	CDS	357				hypothetical protein
AMPIKKCB_00361	CDS	498				hypothetical protein
AMPIKKCB_00362	CDS	873	ephD	1.-.-.-	COG1028	putative oxidoreductase EphD
AMPIKKCB_00363	CDS	1425				hypothetical protein
AMPIKKCB_00364	CDS	591	ompW		COG3047	Outer membrane protein W
AMPIKKCB_00365	CDS	357				hypothetical protein
AMPIKKCB_00366	CDS	1920	htpG		COG0326	Chaperone protein HtpG
AMPIKKCB_00367	CDS	903				hypothetical protein
AMPIKKCB_00368	CDS	1140				hypothetical protein
AMPIKKCB_00369	CDS	705				hypothetical protein
AMPIKKCB_00370	CDS	759				hypothetical protein
AMPIKKCB_00371	CDS	366	hmrR_1			HTH-type transcriptional regulator HmrR
AMPIKKCB_00372	CDS	561	ydeN	3.-.-.-	COG3545	Putative hydrolase YdeN
AMPIKKCB_00373	CDS	492				hypothetical protein
AMPIKKCB_00374	CDS	1173	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
AMPIKKCB_00375	CDS	2154	fadB			Fatty acid oxidation complex subunit alpha
AMPIKKCB_00376	CDS	915				hypothetical protein
AMPIKKCB_00377	CDS	90				hypothetical protein
AMPIKKCB_00378	CDS	372				hypothetical protein
AMPIKKCB_00379	CDS	588				hypothetical protein
AMPIKKCB_00380	CDS	1809	uvrC		COG0322	UvrABC system protein C
AMPIKKCB_00381	CDS	795				hypothetical protein
AMPIKKCB_00382	CDS	588	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
AMPIKKCB_00383	CDS	855	ada		COG0350	Bifunctional transcriptional activator/DNA repair enzyme Ada
AMPIKKCB_00384	CDS	612				hypothetical protein
AMPIKKCB_00385	CDS	774				hypothetical protein
AMPIKKCB_00386	CDS	2100	aaeB		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
AMPIKKCB_00387	CDS	207				hypothetical protein
AMPIKKCB_00388	CDS	1002	aaeA		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
AMPIKKCB_00389	CDS	441	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
AMPIKKCB_00390	CDS	555				hypothetical protein
AMPIKKCB_00391	CDS	1668	recN		COG0497	DNA repair protein RecN
AMPIKKCB_00392	CDS	1311				hypothetical protein
AMPIKKCB_00393	CDS	327	ppnP	2.4.2.2	COG3123	Pyrimidine/purine nucleoside phosphorylase
AMPIKKCB_00394	CDS	750	rlmB_1	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
AMPIKKCB_00395	CDS	915				hypothetical protein
AMPIKKCB_00396	CDS	597	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
AMPIKKCB_00397	CDS	861	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
AMPIKKCB_00398	CDS	1227	epsF_1		COG1459	Type II secretion system protein F
AMPIKKCB_00399	CDS	1713				hypothetical protein
AMPIKKCB_00400	CDS	795	tpiA	5.3.1.1		Triosephosphate isomerase
AMPIKKCB_00401	CDS	330	secG		COG1314	Protein-export membrane protein SecG
AMPIKKCB_00402	tRNA	85				tRNA-Leu(gag)
AMPIKKCB_00403	tRNA	77				tRNA-Met(cat)
AMPIKKCB_00404	CDS	525	rimP		COG0779	Ribosome maturation factor RimP
AMPIKKCB_00405	CDS	1485	nusA		COG0195	Transcription termination/antitermination protein NusA
AMPIKKCB_00406	CDS	2700	infB		COG0532	Translation initiation factor IF-2
AMPIKKCB_00407	CDS	402	rbfA		COG0858	30S ribosome-binding factor
AMPIKKCB_00408	CDS	405	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
AMPIKKCB_00409	CDS	276	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
AMPIKKCB_00410	CDS	528	mnhE1		COG1863	Na(+)/H(+) antiporter subunit E1
AMPIKKCB_00411	CDS	1812	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
AMPIKKCB_00412	CDS	369	mnhC1		COG1006	Na(+)/H(+) antiporter subunit C1
AMPIKKCB_00413	CDS	2838	ndhB	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
AMPIKKCB_00414	CDS	1383				hypothetical protein
AMPIKKCB_00415	CDS	1503	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
AMPIKKCB_00416	CDS	774	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
AMPIKKCB_00417	CDS	1314			COG0654	putative protein
AMPIKKCB_00418	CDS	1620	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
AMPIKKCB_00419	CDS	669	ubiJ			Ubiquinone biosynthesis accessory factor UbiJ
AMPIKKCB_00420	CDS	948	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
AMPIKKCB_00421	CDS	708				hypothetical protein
AMPIKKCB_00422	CDS	1419	pap	2.7.4.-	COG2326	Polyphosphate:AMP phosphotransferase
AMPIKKCB_00423	CDS	507				hypothetical protein
AMPIKKCB_00424	CDS	3636	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
AMPIKKCB_00425	CDS	3699	recB	3.1.11.5		RecBCD enzyme subunit RecB
AMPIKKCB_00426	CDS	1764	recD	3.1.11.5		RecBCD enzyme subunit RecD
AMPIKKCB_00427	CDS	1299	amiE	3.5.1.28		N-acetylmuramyl-L-alanine amidase
AMPIKKCB_00428	CDS	270	rpsO		COG0184	30S ribosomal protein S15
AMPIKKCB_00429	CDS	2094	pnp	2.7.7.8		Polyribonucleotide nucleotidyltransferase
AMPIKKCB_00430	CDS	1212				hypothetical protein
AMPIKKCB_00431	CDS	330	cbpM			Chaperone modulatory protein CbpM
AMPIKKCB_00432	CDS	957	cbpA		COG2214	Curved DNA-binding protein
AMPIKKCB_00433	CDS	612	leuE_1		COG1280	Leucine efflux protein
AMPIKKCB_00434	CDS	876	hslO		COG1281	33 kDa chaperonin
AMPIKKCB_00435	CDS	1842	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
AMPIKKCB_00436	CDS	2229	priA	3.6.4.-	COG1198	Primosomal protein N'
AMPIKKCB_00437	CDS	1206	epsF_2		COG1459	Type II secretion system protein F
AMPIKKCB_00438	CDS	582				hypothetical protein
AMPIKKCB_00439	CDS	345				hypothetical protein
AMPIKKCB_00440	CDS	339	csaA		COG0073	putative chaperone CsaA
AMPIKKCB_00441	CDS	1560	lnt	2.3.1.269	COG0815	Apolipoprotein N-acyltransferase
AMPIKKCB_00442	CDS	840	corC		COG4535	Magnesium and cobalt efflux protein CorC
AMPIKKCB_00443	CDS	258	tusA_1		COG0425	Sulfur carrier protein TusA
AMPIKKCB_00444	CDS	1713		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
AMPIKKCB_00445	CDS	612				hypothetical protein
AMPIKKCB_00446	CDS	867	murI	5.1.1.3		Glutamate racemase
AMPIKKCB_00447	CDS	1005				hypothetical protein
AMPIKKCB_00448	CDS	1017	hemH	4.99.1.1	COG0276	Ferrochelatase
AMPIKKCB_00449	CDS	645	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
AMPIKKCB_00450	CDS	195	yacG			DNA gyrase inhibitor YacG
AMPIKKCB_00451	CDS	633	trmB_1	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
AMPIKKCB_00452	CDS	1206	baiN	1.3.1.114	COG2081	3-dehydro-bile acid delta(4,6)-reductase
AMPIKKCB_00453	CDS	411				hypothetical protein
AMPIKKCB_00454	CDS	381	crcB		COG0239	Putative fluoride ion transporter CrcB
AMPIKKCB_00455	CDS	333				hypothetical protein
AMPIKKCB_00456	CDS	255	rpmE2		COG0254	50S ribosomal protein L31 type B
AMPIKKCB_00457	CDS	1299	ubiB_2	2.7.-.-		protein kinase UbiB
AMPIKKCB_00458	CDS	1140	sfnC_1	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
AMPIKKCB_00459	CDS	1251	sfnC_2	1.14.14.-		putative FMNH2-dependent monooxygenase SfnC
AMPIKKCB_00460	CDS	1347	norM_1		COG0534	Multidrug resistance protein NorM
AMPIKKCB_00461	CDS	462				hypothetical protein
AMPIKKCB_00462	CDS	1155	hemW		COG0635	Heme chaperone HemW
AMPIKKCB_00463	CDS	756	fabG_1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
AMPIKKCB_00464	CDS	897	dmlR_2			HTH-type transcriptional regulator DmlR
AMPIKKCB_00465	tRNA	76				tRNA-Lys(ttt)
AMPIKKCB_00466	tRNA	76				tRNA-Lys(ttt)
AMPIKKCB_00467	CDS	1842		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD17
AMPIKKCB_00468	CDS	3333	rne	3.1.26.12		Ribonuclease E
AMPIKKCB_00469	CDS	933	rluC	5.4.99.24	COG0564	Ribosomal large subunit pseudouridine synthase C
AMPIKKCB_00470	CDS	675		3.1.3.5	COG0546	5'-nucleotidase
AMPIKKCB_00471	CDS	696				hypothetical protein
AMPIKKCB_00472	CDS	606				hypothetical protein
AMPIKKCB_00473	CDS	678				hypothetical protein
AMPIKKCB_00474	CDS	900	hcaR_1			Hca operon transcriptional activator HcaR
AMPIKKCB_00475	CDS	1053			COG2220	putative protein
AMPIKKCB_00476	CDS	2157	katG	1.11.1.21	COG0376	Catalase-peroxidase
AMPIKKCB_00477	CDS	2295	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
AMPIKKCB_00478	CDS	486	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
AMPIKKCB_00479	CDS	651		3.1.3.-	COG0560	putative phosphatase
AMPIKKCB_00480	CDS	597				hypothetical protein
AMPIKKCB_00481	CDS	237				hypothetical protein
AMPIKKCB_00482	CDS	861	cmpR_1			HTH-type transcriptional activator CmpR
AMPIKKCB_00483	CDS	255				hypothetical protein
AMPIKKCB_00484	CDS	1530	leuC	4.2.1.33	COG0065	3-isopropylmalate dehydratase large subunit
AMPIKKCB_00485	CDS	648	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
AMPIKKCB_00486	CDS	591				hypothetical protein
AMPIKKCB_00487	CDS	1080	leuB	1.1.1.85	COG0473	3-isopropylmalate dehydrogenase
AMPIKKCB_00488	CDS	408				hypothetical protein
AMPIKKCB_00489	CDS	369				hypothetical protein
AMPIKKCB_00490	CDS	222	infA		COG0361	Translation initiation factor IF-1
AMPIKKCB_00491	CDS	1011				putative HTH-type transcriptional regulator
AMPIKKCB_00492	CDS	798	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
AMPIKKCB_00493	CDS	948	ansA	3.5.1.1	COG0252	L-asparaginase 1
AMPIKKCB_00494	CDS	1260				hypothetical protein
AMPIKKCB_00495	CDS	1365				hypothetical protein
AMPIKKCB_00496	CDS	1119	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
AMPIKKCB_00497	CDS	1122				hypothetical protein
AMPIKKCB_00498	CDS	1287	gltP_1		COG1301	Proton/glutamate-aspartate symporter
AMPIKKCB_00499	CDS	1101	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AMPIKKCB_00500	CDS	936	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
AMPIKKCB_00501	CDS	633	leuE_2		COG1280	Leucine efflux protein
AMPIKKCB_00502	CDS	1911	uup		COG0488	ABC transporter ATP-binding protein uup
AMPIKKCB_00503	CDS	246	slyX			Protein SlyX
AMPIKKCB_00504	CDS	1011				Zinc-type alcohol dehydrogenase-like protein
AMPIKKCB_00505	CDS	378				hypothetical protein
AMPIKKCB_00506	CDS	450				hypothetical protein
AMPIKKCB_00507	CDS	2637	topA	5.6.2.1	COG0550	DNA topoisomerase 1
AMPIKKCB_00508	CDS	759				hypothetical protein
AMPIKKCB_00509	CDS	573				hypothetical protein
AMPIKKCB_00510	CDS	1980	pcrA	3.6.4.12		ATP-dependent DNA helicase PcrA
AMPIKKCB_00511	CDS	240				hypothetical protein
AMPIKKCB_00512	CDS	360				hypothetical protein
AMPIKKCB_00513	CDS	504				hypothetical protein
AMPIKKCB_00514	CDS	279				hypothetical protein
AMPIKKCB_00515	CDS	1710	ybaL		COG1226	Putative cation/proton antiporter YbaL
AMPIKKCB_00516	CDS	156	rpmG		COG0267	50S ribosomal protein L33
AMPIKKCB_00517	CDS	237	rpmB		COG0227	50S ribosomal protein L28
AMPIKKCB_00518	CDS	1449	calB_1	1.2.1.68		Coniferyl aldehyde dehydrogenase
AMPIKKCB_00519	CDS	693				hypothetical protein
AMPIKKCB_00520	CDS	864	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
AMPIKKCB_00521	CDS	756				hypothetical protein
AMPIKKCB_00522	CDS	621	tolQ_1			Tol-Pal system protein TolQ
AMPIKKCB_00523	CDS	405	exbD_1		COG0848	Biopolymer transport protein ExbD
AMPIKKCB_00524	CDS	522	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
AMPIKKCB_00525	CDS	1056				hypothetical protein
AMPIKKCB_00526	CDS	510	dhfrIII	1.5.1.3		Dihydrofolate reductase type 3
AMPIKKCB_00527	CDS	843	thyA	2.1.1.45	COG0207	Thymidylate synthase
AMPIKKCB_00528	CDS	363				hypothetical protein
AMPIKKCB_00529	CDS	360				hypothetical protein
AMPIKKCB_00530	CDS	819	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
AMPIKKCB_00531	CDS	993				IS110 family transposase IS1663
AMPIKKCB_00532	CDS	1116				hypothetical protein
AMPIKKCB_00533	CDS	285				hypothetical protein
AMPIKKCB_00534	CDS	1350				hypothetical protein
AMPIKKCB_00535	CDS	249				hypothetical protein
AMPIKKCB_00536	CDS	177				hypothetical protein
AMPIKKCB_00537	CDS	312				hypothetical protein
AMPIKKCB_00538	CDS	1224				hypothetical protein
AMPIKKCB_00539	CDS	255				hypothetical protein
AMPIKKCB_00540	CDS	555				hypothetical protein
AMPIKKCB_00541	CDS	780				hypothetical protein
AMPIKKCB_00542	CDS	2334				hypothetical protein
AMPIKKCB_00543	CDS	2181				hypothetical protein
AMPIKKCB_00544	CDS	771	tatC		COG0805	Sec-independent protein translocase protein TatC
AMPIKKCB_00545	CDS	438	tatB		COG1826	Sec-independent protein translocase protein TatB
AMPIKKCB_00546	CDS	219	tatA		COG1826	Sec-independent protein translocase protein TatA
AMPIKKCB_00547	CDS	876				hypothetical protein
AMPIKKCB_00548	CDS	627	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
AMPIKKCB_00549	CDS	543				hypothetical protein
AMPIKKCB_00550	CDS	594	metXA		COG0500	Bifunctional methionine biosynthesis protein MetXA/MetW
AMPIKKCB_00551	CDS	1161	metXS	2.3.1.46	COG2021	Homoserine O-succinyltransferase
AMPIKKCB_00552	CDS	1698	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
AMPIKKCB_00553	CDS	684		1.14.11.-	COG3128	PKHD-type hydroxylase
AMPIKKCB_00554	CDS	2232	bfrD		COG4774	putative TonB-dependent receptor BfrD
AMPIKKCB_00555	CDS	1335	tig	5.2.1.8	COG0544	Trigger factor
AMPIKKCB_00556	CDS	606	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
AMPIKKCB_00557	CDS	1314	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
AMPIKKCB_00558	CDS	717				hypothetical protein
AMPIKKCB_00559	CDS	555				hypothetical protein
AMPIKKCB_00560	CDS	1527	fumB	4.2.1.2	COG1838	Fumarate hydratase class I, anaerobic
AMPIKKCB_00561	CDS	2145	pta	2.3.1.8	COG0280	Phosphate acetyltransferase
AMPIKKCB_00562	CDS	1263	ackA	2.7.2.1	COG0282	Acetate kinase
AMPIKKCB_00563	CDS	1854	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
AMPIKKCB_00564	CDS	621	eda			KHG/KDPG aldolase
AMPIKKCB_00565	CDS	1359	gntT		COG2610	High-affinity gluconate transporter
AMPIKKCB_00566	CDS	513	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
AMPIKKCB_00567	CDS	1629	gapN	1.2.1.9	COG1012	NADP-dependent glyceraldehyde-3-phosphate dehydrogenase
AMPIKKCB_00568	CDS	1266	proA	1.2.1.41		Gamma-glutamyl phosphate reductase
AMPIKKCB_00569	CDS	1314	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
AMPIKKCB_00570	CDS	843				hypothetical protein
AMPIKKCB_00571	CDS	1020	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
AMPIKKCB_00572	CDS	2184	prc	3.4.21.102	COG0793	Tail-specific protease
AMPIKKCB_00573	CDS	1287	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
AMPIKKCB_00574	CDS	552				hypothetical protein
AMPIKKCB_00575	CDS	201	iscX		COG2975	Protein IscX
AMPIKKCB_00576	CDS	432	ndk	2.7.4.6		Nucleoside diphosphate kinase
AMPIKKCB_00577	CDS	1233	rlmN	2.1.1.192	COG0820	Dual-specificity RNA methyltransferase RlmN
AMPIKKCB_00578	CDS	801	lapB			Lipopolysaccharide assembly protein B
AMPIKKCB_00579	CDS	792	rodZ			Cytoskeleton protein RodZ
AMPIKKCB_00580	CDS	1116	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
AMPIKKCB_00581	CDS	1293	hisS	6.1.1.21		Histidine--tRNA ligase
AMPIKKCB_00582	CDS	699				hypothetical protein
AMPIKKCB_00583	CDS	1146	bamB		COG1520	Outer membrane protein assembly factor BamB
AMPIKKCB_00584	CDS	1410	der		COG1160	GTPase Der
AMPIKKCB_00585	CDS	657				hypothetical protein
AMPIKKCB_00586	CDS	459	secB		COG1952	Protein-export protein SecB
AMPIKKCB_00587	CDS	258	grxC		COG0695	Glutaredoxin 3
AMPIKKCB_00588	CDS	417	yibN		COG0607	putative protein YibN
AMPIKKCB_00589	CDS	1059	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
AMPIKKCB_00590	CDS	567	orn	3.1.-.-	COG1949	Oligoribonuclease
AMPIKKCB_00591	CDS	732				hypothetical protein
AMPIKKCB_00592	CDS	804	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
AMPIKKCB_00593	CDS	1407	tdeA		COG1538	Toxin and drug export protein A
AMPIKKCB_00594	CDS	1995	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
AMPIKKCB_00595	CDS	1341	macA		COG0845	Macrolide export protein MacA
AMPIKKCB_00596	CDS	990	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
AMPIKKCB_00597	CDS	510	lptE			LPS-assembly lipoprotein LptE
AMPIKKCB_00598	CDS	2625	leuS	6.1.1.4		Leucine--tRNA ligase
AMPIKKCB_00599	CDS	336				hypothetical protein
AMPIKKCB_00600	CDS	1725	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
AMPIKKCB_00601	CDS	492	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
AMPIKKCB_00602	CDS	1017	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
AMPIKKCB_00603	CDS	2055			COG2200	putative signaling protein
AMPIKKCB_00604	CDS	564				hypothetical protein
AMPIKKCB_00605	CDS	588				hypothetical protein
AMPIKKCB_00606	CDS	864				hypothetical protein
AMPIKKCB_00607	CDS	1593	prfC		COG4108	Peptide chain release factor RF3
AMPIKKCB_00608	CDS	843				hypothetical protein
AMPIKKCB_00609	CDS	945				hypothetical protein
AMPIKKCB_00610	CDS	813	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
AMPIKKCB_00611	CDS	2757	acnA	4.2.1.3	COG1048	Aconitate hydratase A
AMPIKKCB_00612	CDS	474				hypothetical protein
AMPIKKCB_00613	CDS	765	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
AMPIKKCB_00614	CDS	108				hypothetical protein
AMPIKKCB_00615	CDS	894	benM_1			HTH-type transcriptional regulator BenM
AMPIKKCB_00616	CDS	510				hypothetical protein
AMPIKKCB_00617	CDS	1005	dusA	1.3.1.-	COG0042	tRNA-dihydrouridine(20/20a) synthase
AMPIKKCB_00618	CDS	1185				putative transporter
AMPIKKCB_00619	CDS	408				hypothetical protein
AMPIKKCB_00620	CDS	927				hypothetical protein
AMPIKKCB_00621	CDS	1128	pntAA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha part 1
AMPIKKCB_00622	CDS	315	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
AMPIKKCB_00623	CDS	1455	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
AMPIKKCB_00624	CDS	822	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
AMPIKKCB_00625	CDS	402	rsfS			Ribosomal silencing factor RsfS
AMPIKKCB_00626	CDS	795	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
AMPIKKCB_00627	CDS	867	glxR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
AMPIKKCB_00628	CDS	789	crt	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
AMPIKKCB_00629	CDS	2808	rcsC_1	2.7.13.3		Sensor histidine kinase RcsC
AMPIKKCB_00630	CDS	915	cysM	2.5.1.47	COG0031	Cysteine synthase B
AMPIKKCB_00631	CDS	819				hypothetical protein
AMPIKKCB_00632	CDS	1392	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
AMPIKKCB_00633	CDS	2307	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
AMPIKKCB_00634	CDS	774	linX	1.1.1.-		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
AMPIKKCB_00635	CDS	807	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
AMPIKKCB_00636	CDS	411			COG1555	putative protein
AMPIKKCB_00637	CDS	1464	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
AMPIKKCB_00638	CDS	483	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
AMPIKKCB_00639	CDS	810	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
AMPIKKCB_00640	CDS	849	panC	6.3.2.1	COG0414	Pantothenate synthetase
AMPIKKCB_00641	CDS	852	rapZ		COG1660	RNase adapter protein RapZ
AMPIKKCB_00642	CDS	312	ptsO		COG1925	Phosphocarrier protein NPr
AMPIKKCB_00643	CDS	537				hypothetical protein
AMPIKKCB_00644	CDS	1629		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
AMPIKKCB_00645	CDS	1923	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
AMPIKKCB_00646	CDS	339	infC		COG0290	Translation initiation factor IF-3
AMPIKKCB_00647	CDS	621	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
AMPIKKCB_00648	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
AMPIKKCB_00649	CDS	1251	entS			Enterobactin exporter EntS
AMPIKKCB_00650	CDS	195	rpmI		COG0291	50S ribosomal protein L35
AMPIKKCB_00651	CDS	360	rplT		COG0292	50S ribosomal protein L20
AMPIKKCB_00652	CDS	558				hypothetical protein
AMPIKKCB_00653	CDS	504				hypothetical protein
AMPIKKCB_00654	CDS	1002				hypothetical protein
AMPIKKCB_00655	CDS	981	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
AMPIKKCB_00656	CDS	2382	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
AMPIKKCB_00657	CDS	297	ihfA		COG0776	Integration host factor subunit alpha
AMPIKKCB_00658	CDS	246				hypothetical protein
AMPIKKCB_00659	CDS	1269	rho	3.6.4.-	COG1158	Transcription termination factor Rho
AMPIKKCB_00660	CDS	327				Thioredoxin C-2
AMPIKKCB_00661	CDS	1521	ppx	3.6.1.11	COG0248	Exopolyphosphatase
AMPIKKCB_00662	CDS	822	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
AMPIKKCB_00663	CDS	1284	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
AMPIKKCB_00664	CDS	831	proC_1	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
AMPIKKCB_00665	CDS	570				hypothetical protein
AMPIKKCB_00666	CDS	2772	polA	2.7.7.7	COG0258	DNA polymerase I
AMPIKKCB_00667	CDS	2802				hypothetical protein
AMPIKKCB_00668	CDS	918	mscS		COG0668	Small-conductance mechanosensitive channel
AMPIKKCB_00669	CDS	822				hypothetical protein
AMPIKKCB_00670	CDS	1491	epsE		COG2804	Type II secretion system protein E
AMPIKKCB_00671	CDS	432	ohrB		COG1764	Organic hydroperoxide resistance protein OhrB
AMPIKKCB_00672	CDS	438	ohrR			Organic hydroperoxide resistance transcriptional regulator
AMPIKKCB_00673	CDS	378				hypothetical protein
AMPIKKCB_00674	CDS	825	nit1	3.5.1.128		Deaminated glutathione amidase
AMPIKKCB_00675	CDS	522				hypothetical protein
AMPIKKCB_00676	CDS	969				hypothetical protein
AMPIKKCB_00677	CDS	900				hypothetical protein
AMPIKKCB_00678	rRNA	1533				16S ribosomal RNA
AMPIKKCB_00679	tRNA	77				tRNA-Ile(gat)
AMPIKKCB_00680	tRNA	76				tRNA-Ala(tgc)
AMPIKKCB_00681	rRNA	2890				23S ribosomal RNA
AMPIKKCB_00682	rRNA	111				5S ribosomal RNA
AMPIKKCB_00683	CDS	1449	rpoN		COG1508	RNA polymerase sigma-54 factor
AMPIKKCB_00684	CDS	339	hpf		COG1544	Ribosome hibernation promoting factor
AMPIKKCB_00685	CDS	252			COG5007	putative protein
AMPIKKCB_00686	CDS	1257	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
AMPIKKCB_00687	CDS	684	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
AMPIKKCB_00688	CDS	1323	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
AMPIKKCB_00689	CDS	1086	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
AMPIKKCB_00690	CDS	1389	menF	5.4.4.2		Isochorismate synthase MenF
AMPIKKCB_00691	CDS	876				hypothetical protein
AMPIKKCB_00692	CDS	834				hypothetical protein
AMPIKKCB_00693	CDS	1182				hypothetical protein
AMPIKKCB_00694	CDS	1665				hypothetical protein
AMPIKKCB_00695	CDS	1314				hypothetical protein
AMPIKKCB_00696	CDS	1926				hypothetical protein
AMPIKKCB_00697	CDS	558	nudC_1	3.6.1.22		NADH pyrophosphatase
